"table_schema","table_name","column_name","data_type","character_maximum_length","is_nullable","column_default"
tradefinance,obligor_sponsor_associations_request,company_request_id,character varying,255,NO,
tradefinance,obligor_sponsor_associations_request,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,obligor_sponsor_associations_request,updated_at,timestamp with time zone,,YES,
tradefinance,obligor_sponsor_associations_request,deleted_at,timestamp with time zone,,YES,
tradefinance,ocr_field,id,bigint,,NO,nextval('tradefinance.ocr_field_id_seq'::regclass)
tradefinance,ocr_field,ocr_record_id,integer,,NO,
tradefinance,ocr_field,field,text,,NO,
tradefinance,ocr_field,ocr_value,text,,NO,
tradefinance,ocr_field,actual_value,text,,YES,
tradefinance,ocr_field,is_verified,boolean,,YES,false
tradefinance,ocr_field,is_matched,boolean,,YES,false
tradefinance,ocr_field,tenant_code,USER-DEFINED,,NO,
tradefinance,ocr_record,id,bigint,,NO,nextval('tradefinance.ocr_record_id_seq'::regclass)
tradefinance,ocr_record,record_type,USER-DEFINED,,YES,
tradefinance,ocr_record,reference_id,text,,NO,
tradefinance,ocr_record,document_type,USER-DEFINED,,NO,
tradefinance,ocr_record,file_name,text,,YES,
tradefinance,ocr_record,ocr_model_id,text,,YES,
tradefinance,ocr_record,tenant_code,USER-DEFINED,,NO,
tradefinance,ocr_record,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,ocr_record,updated_at,timestamp with time zone,,YES,
tradefinance,ocr_record,deleted_at,timestamp with time zone,,YES,
tradefinance,ocr_report,id,bigint,,NO,nextval('tradefinance.ocr_report_id_seq'::regclass)
tradefinance,ocr_report,year,integer,,NO,
tradefinance,ocr_report,week,integer,,NO,
tradefinance,ocr_report,ocr_model_id,text,,NO,
tradefinance,ocr_report,document_type,USER-DEFINED,,NO,
tradefinance,ocr_report,field,text,,YES,
tradefinance,ocr_report,total,integer,,YES,"0"
tradefinance,ocr_report,matched,integer,,YES,"0"
tradefinance,ocr_report,tenant_code,USER-DEFINED,,YES,
tradefinance,org_finance_credit_limit,id,integer,,NO,nextval('tradefinance.org_finance_credit_limit_id_seq'::regclass)
tradefinance,org_finance_credit_limit,organisation_id,integer,,NO,'-1'::integer
tradefinance,org_finance_credit_limit,buyer_id,integer,,NO,'-1'::integer
tradefinance,org_finance_credit_limit,fi_id,integer,,NO,
tradefinance,org_finance_credit_limit,credit_limit_finance_type,USER-DEFINED,,NO,
tradefinance,org_finance_credit_limit,requested_credit_limit,numeric,,YES,
tradefinance,org_finance_credit_limit,approved_credit_limit,numeric,,YES,
tradefinance,org_finance_credit_limit,credit_limit_status,text,,YES,
tradefinance,org_finance_credit_limit,processing_fee,numeric,,YES,
tradefinance,org_finance_credit_limit,interest_rate,numeric,,YES,
tradefinance,org_finance_credit_limit,amount_requested,numeric,,YES,'0'::numeric
tradefinance,org_finance_credit_limit,amount_approved,numeric,,YES,'0'::numeric
tradefinance,org_finance_credit_limit,amount_disbursed,numeric,,YES,'0'::numeric
tradefinance,org_finance_credit_limit,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,org_finance_credit_limit,updated_at,timestamp with time zone,,YES,
tradefinance,org_finance_credit_limit,deleted_at,timestamp with time zone,,YES,
tradefinance,org_finance_credit_limit,organisation_acceptance,text,,NO,'Pending'::text
tradefinance,org_finance_credit_limit,buyer_acceptance,text,,NO,'Pending'::text
tradefinance,org_finance_credit_limit,requested_currency,character varying,255,YES,
tradefinance,org_finance_credit_limit,approved_currency,text,,YES,
tradefinance,org_finance_credit_limit,finance_product_type,USER-DEFINED,,NO,'LOGISTICS_FINANCE'::tradefinance.finance_product_type
tradefinance,org_finance_credit_limit,agreement_expiry_date,timestamp with time zone,,YES,
tradefinance,org_finance_credit_limit,credit_limit_renewal_id,integer,,YES,
tradefinance,org_finance_credit_limit,credit_limit_renewal_request,boolean,,YES,
tradefinance,org_finance_credit_limit,max_financing_tenure,integer,,YES,
tradefinance,org_finance_credit_limit,max_sanctioned_amount_limit,numeric,,YES,
tradefinance,org_finance_credit_limit,counter_party_acceptance,USER-DEFINED,,YES,
tradefinance,org_finance_credit_limit,finance_scheme,USER-DEFINED,,YES,'DEFERRED'::tradefinance.finance_scheme
tradefinance,org_finance_credit_limit,credit_charges_batch_id,text,,NO,'2hzzr14kwmcq2w5'::text
tradefinance,org_finance_credit_limit,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,org_finance_credit_limit,minimum_credit_limit_amount,numeric,,YES,
tradefinance,org_finance_credit_limit,minimum_credit_period,text,,YES,
tradefinance,org_finance_credit_limit,organisation_account_in_fi,text,,YES,
tradefinance,org_finance_credit_limit,seller_bank_id,integer,,YES,
tradefinance,org_finance_credit_limit,buyer_bank_id,integer,,YES,
tradefinance,org_finance_credit_limit,term_sheet_acceptance,text,,NO,'Pending'::text
tradefinance,org_finance_credit_limit,max_finance_tenure_from,USER-DEFINED,,YES,'DISBURSAL_DATE'::tradefinance.max_finance_tenure_from
tradefinance,org_finance_credit_limit,days_from_bl_Date_for_disbursal,integer,,YES,
tradefinance,org_finance_type_eligibility,organisation_id,integer,,NO,
tradefinance,org_finance_type_eligibility,org_finance_type,USER-DEFINED,,NO,'trade'::tradefinance.org_finance_type
tradefinance,org_finance_type_eligibility,credit_limit,numeric,,YES,
tradefinance,org_finance_type_eligibility,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,org_finance_type_eligibility,updated_at,timestamp with time zone,,YES,
tradefinance,org_finance_type_eligibility,deleted_at,timestamp with time zone,,YES,
tradefinance,organisation_banks,organisation_id,integer,,NO,
tradefinance,organisation_banks,bank_id,integer,,YES,'-1'::integer
tradefinance,organisation_banks,account_number,text,,NO,
tradefinance,organisation_banks,is_preferred,boolean,,NO,
tradefinance,organisation_banks,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,organisation_banks,updated_at,timestamp with time zone,,YES,
tradefinance,organisation_banks,deleted_at,timestamp with time zone,,YES,
tradefinance,organisation_banks,bank_name,text,,NO,
tradefinance,organisation_banks,bank_branch_code,text,,YES,
tradefinance,organisation_banks,bank_branch_address,text,,YES,
tradefinance,organisation_banks,swift_code,text,,YES,
tradefinance,organisation_banks,id,integer,,NO,nextval('tradefinance.organisation_banks_id_seq'::regclass)
tradefinance,organisation_banks,beneficiary_address_id,integer,,YES,
tradefinance,organisation_banks,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,organisation_banks,organisation_name,text,,YES,
tradefinance,organisation_banks,applicant_org_id,integer,,YES,
tradefinance,organisation_settlement_balance,organisation_id,integer,,NO,
tradefinance,organisation_settlement_balance,fi_id,integer,,NO,
tradefinance,organisation_settlement_balance,short_amount,numeric,,NO,'0'::numeric
tradefinance,organisation_settlement_balance,extra_amount,numeric,,NO,'0'::numeric
tradefinance,organisation_settlement_balance,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,organisation_settlement_balance,updated_at,timestamp with time zone,,YES,
tradefinance,organisation_settlement_balance,deleted_at,timestamp with time zone,,YES,
tradefinance,organisation_settlement_balance,tenant_code,USER-DEFINED,,YES,
tradefinance,organisation_tenant,id,integer,,NO,nextval('tradefinance.organisation_tenant_id_seq'::regclass)
tradefinance,organisation_tenant,organisation_id,integer,,NO,
tradefinance,organisation_tenant,tenant_code,USER-DEFINED,,YES,
tradefinance,organisation_tenant,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,organisation_tenant,updated_at,timestamp with time zone,,YES,
tradefinance,organisation_tenant,deleted_at,timestamp with time zone,,YES,
tradefinance,organisations,id,integer,,NO,nextval('tradefinance.organisations_id_seq'::regclass)
tradefinance,organisations,organisation_type,USER-DEFINED,,NO,
tradefinance,organisations,full_name,text,,NO,
tradefinance,organisations,organisation_contact_phone_primary,text,,NO,
tradefinance,organisations,organisation_contact_email_primary,text,,NO,
tradefinance,organisations,organisation_address_primary,text,,YES,
tradefinance,organisations,country,text,,YES,
tradefinance,organisations,invited_by,text,,YES,
tradefinance,organisations,is_verified,boolean,,NO,false
tradefinance,organisations,approved_by,text,,YES,
tradefinance,organisations,approval_notes,text,,YES,
tradefinance,organisations,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,organisations,updated_at,timestamp with time zone,,YES,
tradefinance,organisations,deleted_at,timestamp with time zone,,YES,
tradefinance,organisations,mawani_org_reference_id,text,,NO,
tradefinance,organisations,logistics_finance_invoice_discounting,boolean,,YES,false
tradefinance,organisations,logistics_finance_invoice_factoring,boolean,,YES,false
tradefinance,organisations,trade_finance_invoice_discounting,boolean,,YES,false
tradefinance,organisations,trade_finance_invoice_factoring,boolean,,YES,false
tradefinance,organisations,logistics_finance_reverse_factoring,boolean,,YES,false
tradefinance,organisations,trade_finance_reverse_factoring,boolean,,YES,false
tradefinance,organisations,kyc_docs_uploaded,boolean,,NO,false
tradefinance,organisations,tenant_switch_allowed,boolean,,NO,false
tradefinance,organisations,mawani_internal_codes_updated,boolean,,NO,false
tradefinance,organisations,is_lending_organisation,boolean,,YES,false
tradefinance,organisations,company_status,USER-DEFINED,,YES,
tradefinance,organisations,sales_agent_id,integer,,YES,
tradefinance,organisations,created_by,character varying,255,YES,
tradefinance,organisations,integrated_fi,boolean,,YES,
tradefinance,organisations,fees_from_integrated_fi,boolean,,YES,false
tradefinance,organisations,logistics_finance_trade_payables_financing,boolean,,YES,false
tradefinance,organisations,trade_finance_trade_payables_financing,boolean,,YES,false
tradefinance,organisations,supply_chain_financing,boolean,,YES,false
tradefinance,organisations,products_info,json,,YES,
tradefinance,organisations,company_details_updated_at,timestamp with time zone,,YES,
tradefinance,organisations,direct_shareholders,json,,YES,
tradefinance,organisations_users,id,integer,,NO,nextval('tradefinance.organisations_users_id_seq'::regclass)
tradefinance,organisations_users,organisation_id,integer,,NO,
tradefinance,organisations_users,user_id,text,,NO,
tradefinance,organisations_users,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,organisations_users,updated_at,timestamp with time zone,,YES,
tradefinance,organisations_users,deleted_at,timestamp with time zone,,YES,
tradefinance,organisations_users,user_department,text,,YES,
tradefinance,panjiva_organisations,organisation_name,text,,NO,
tradefinance,panjiva_organisations,country,text,,NO,
tradefinance,panjiva_organisations,panjiva_reference_id,text,,YES,
tradefinance,panjiva_organisations,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,panjiva_organisations,updated_at,timestamp with time zone,,YES,
tradefinance,panjiva_organisations,deleted_at,timestamp with time zone,,YES,
tradefinance,public_access_tokens,id,integer,,NO,nextval('tradefinance.public_access_tokens_id_seq'::regclass)
tradefinance,public_access_tokens,user_id,text,,YES,
tradefinance,public_access_tokens,email_id,text,,YES,
tradefinance,public_access_tokens,secret_key,text,,YES,
tradefinance,public_access_tokens,user_token,text,,YES,
tradefinance,public_access_tokens,type,text,,YES,
tradefinance,public_access_tokens,token_used_at,timestamp with time zone,,YES,
tradefinance,public_access_tokens,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,public_access_tokens,updated_at,timestamp with time zone,,YES,
tradefinance,public_access_tokens,deleted_at,timestamp with time zone,,YES,
tradefinance,release_notes,id,integer,,NO,nextval('tradefinance.release_notes_id_seq'::regclass)
tradefinance,release_notes,release_name,text,,NO,
tradefinance,release_notes,sprint_name,text,,NO,
tradefinance,release_notes,feature_type,text,,NO,
tradefinance,release_notes,module_name,text,,NO,
tradefinance,release_notes,description,text,,NO,
tradefinance,release_notes,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
tradefinance,release_notes,updated_at,timestamp with time zone,,YES,
tradefinance,release_notes,deleted_at,timestamp with time zone,,YES,
tradefinance,release_notes,created_by,text,,NO,
tradefinance,release_notes,updated_by,text,,YES,
tradefinance,release_notes,deleted_by,text,,YES,
tradefinance,release_notes,owner,text,,NO,
tradefinance,remarks,id,bigint,,NO,nextval('tradefinance.remarks_id_seq'::regclass)
tradefinance,remarks,user_id,text,,NO,
tradefinance,remarks,message,text,,NO,
tradefinance,remarks,remark_identification_id,text,,NO,
tradefinance,remarks,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
tradefinance,remarks,updated_at,timestamp with time zone,,YES,
tradefinance,remarks,deleted_at,timestamp with time zone,,YES,
tradefinance,remarks,user_name,text,,NO,'Chandler Bing'::text
tradefinance,remarks,remark_type,USER-DEFINED,,NO,
tradefinance,remarks,document_upload_id,text,,YES,
tradefinance,remarks,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,remarks,update_request_id,integer,,YES,
tradefinance,remarks,remark_sub_category,text,,NO,'Remarks'::text
tradefinance,remarks_duplicate,id,bigint,,YES,
tradefinance,remarks_duplicate,user_id,text,,YES,
tradefinance,remarks_duplicate,message,text,,YES,
tradefinance,remarks_duplicate,remark_identification_id,text,,YES,
tradefinance,remarks_duplicate,created_at,timestamp with time zone,,YES,
tradefinance,remarks_duplicate,updated_at,timestamp with time zone,,YES,
tradefinance,remarks_duplicate,deleted_at,timestamp with time zone,,YES,
tradefinance,remarks_duplicate,user_name,text,,YES,
tradefinance,remarks_duplicate,remark_type,USER-DEFINED,,YES,
tradefinance,remarks_duplicate,document_upload_id,text,,YES,
tradefinance,remarks_duplicate,tenant_code,USER-DEFINED,,YES,
tradefinance,risk_assessment_analysis,mawani_org_reference_id,text,,NO,
tradefinance,risk_assessment_analysis,is_risk_analysis_done,boolean,,NO,
tradefinance,risk_assessment_analysis,tenant_code,USER-DEFINED,,YES,'DTF'::tradefinance.tenant_code
tradefinance,risk_current_configuration,id,integer,,NO,nextval('tradefinance.risk_current_configuration_id_seq'::regclass)
tradefinance,risk_current_configuration,risk_configuration_category,text,,NO,
